seller_key,seller_id,total_revenue,orders_count,items_sold,avg_order_value,avg_review_score,cancelled_orders_rate,distinct_products_sold,cluster
137,7a073a40a9d3f1fee8bc45670ea1e909,95.0,1,1,95.0,1.0,0.0,1,0
2309,5275ca25d0358ca73864e0ae41be1320,409.6,4,4,102.4,4.75,0.0,4,0
2399,921323538c9f1c4e816f2720eac02bea,1401.84,15,17,93.456,4.035714285714286,0.0,15,0
392,c7c7b2682c648339a0e9846bb1023a39,168.0,2,3,84.0,4.5,0.0,2,0
191,903037660cf848a717166eb7a06d616e,7991.51,45,60,177.58911111111112,3.9404761904761907,0.0,47,0
1972,6c6cc59a5c00cacc5054ca06d65cc282,1107.0,1,1,1107.0,5.0,0.0,1,0
760,d63f306de130e0391d38a792541723b8,49.0,1,1,49.0,5.0,0.0,1,0
218,e94b64dc6979b302a5a5be1662c83bb6,306.89,2,2,153.445,5.0,0.0,2,0
1539,c4b911d06343b21dd906651f8101cb49,90.98,2,2,45.49,1.0,0.5,2,2
1515,39f776d2974049026ff531fc42ef2a3e,1084.04,3,4,361.3466666666667,3.6666666666666665,0.0,3,0
1500,45a3d05fb00435e52a28859dd03703b3,1299.0,1,1,1299.0,5.0,0.0,1,0
1736,c200c73f9d7e5a08ca439d6a0803da7c,40.0,1,2,40.0,1.0,0.0,1,0
2931,2f73e04d12cdf0c945ded66bb3fcf6c7,1359.0,3,3,453.0,3.3333333333333335,0.0,3,0
671,2078fe5066350e7d220c0ad3a3bbc6c1,29.9,1,1,29.9,2.0,1.0,1,2
580,ce7d1888639e6fb06b2749cbfdac1ff7,11793.89,78,84,151.20371794871795,4.130597014925373,0.0,72,0
1131,f356c348fbc8df6a882823e21f5ce8b7,195.18,2,2,97.59,2.5,0.0,2,0
1625,432c37c9dfba871172ec162e20118b8c,2968.87,46,57,64.54065217391305,4.122222222222222,0.021739130434782608,45,0
2949,b29d3380981c51df13fc6fbe87e1763d,435.3,6,7,72.55,3.8333333333333335,0.0,6,0
2460,010da0602d7774602cd1b3f5fb7b709e,849.5,1,5,849.5,1.0,0.0,1,0
742,02d35243ea2e497335cd0f076b45675d,5794.0,14,16,413.85714285714283,2.5,0.0,13,0
912,f18112da765e0971ca5d510dec322bdd,327.8,2,2,163.9,4.0,0.0,2,0
2623,d1b65fc7debc3361ea86b5f14c68d2e2,11703.07,40,41,292.57675,4.54054054054054,0.025,41,0
1478,6562efe88ce0826a4ca4f189f03b4b84,1135.9,9,21,126.21111111111111,4.0,0.0,9,0
1964,323ce52b5b81df2cd804b017b7f09aa7,2554.2,30,30,85.14,4.38,0.0,29,0
2771,c6a7539d424a8402232c2228d7a03c5e,607.5,10,15,60.75,3.1,0.0,10,0
938,f7ba60f8c3f99e7ee4042fdef03b70c4,68395.0,219,230,312.30593607305934,4.197948717948718,0.0,171,3
1037,559d56f3b8f0bc2e5a9a62fe2ce2a39f,385.0,2,2,192.5,2.5,0.0,2,0
1158,2305ab43e846518f58dd9d59f3f54e96,788.89,3,3,262.9633333333333,3.6666666666666665,0.0,3,0
184,9ac4f14370b1e24ddc58be041b7f99df,314.51,5,5,62.902,4.4,0.0,5,0
87,4917cee8d902e13428c3ec4b1ca6f315,5421.9,33,33,164.3,4.224137931034483,0.06060606060606061,32,0
753,d5c530f4884a75ae0dba9c148718d278,280.88,6,9,46.81333333333333,4.0,0.0,6,0
2723,87b4428a334b8f676fd9a7f3bf544fb5,29.99,1,1,29.99,5.0,0.0,1,0
1300,4b9750c8ad28220fe6702d4ecb7c898f,15915.3,218,222,73.00596330275229,4.28,0.0,203,3
550,6eb94e1466490d327a09abf8f3552a50,1511.95,10,10,151.195,4.4375,0.0,9,0
2640,b5f0712d22a873b6797ab6cc65c3fcba,12.99,1,1,12.99,4.0,0.0,1,0
394,e88165a185134e13fdfc85d4fa654db8,108.0,2,2,54.0,3.0,0.0,2,0
2407,d97df38225e5abadaff1e72cb72b823c,1846.0,29,29,63.6551724137931,3.8846153846153846,0.0,29,0
272,3f0e48d209018b466fcd3bb4ccfeb520,5399.0,9,10,599.8888888888889,3.888888888888889,0.0,9,0
2564,9cf787a239c1aa29dbd76f153dc13f9a,316.0,4,4,79.0,4.75,0.0,4,0
1437,a9415cf907dfa12f9ed18693244f5329,210.0,1,2,210.0,5.0,0.0,1,0
190,ef728fa1f17436c91ed1ccd03dcf9631,128.7,3,4,42.9,4.333333333333333,0.0,4,0
867,8ea394aed8138685abe1eb9f25e1021d,1340.0,2,2,670.0,4.0,0.0,2,0
2414,d379f449f2a3b271bc01c0782020f705,4423.06,28,29,157.96642857142857,3.8076923076923075,0.0,28,0
2870,9add47bf45ce8e8c7db6b9cf670b1e09,4829.24,43,45,112.30790697674419,4.166666666666667,0.023255813953488372,43,0
554,9c57bc60cfad5ee62d35d3f1ce4593a1,180.0,1,1,180.0,1.0,0.0,1,0
2491,b906dd0e57f282c7089171b6ed07982e,175.0,2,2,87.5,4.0,0.0,2,0
2846,e64ddbe1cbcf4f2fc3092b7c481f3f9d,20.9,1,1,20.9,5.0,0.0,1,0
2595,979e9f8b5b39dd243a2550c8b05aecf0,525.0,3,4,175.0,5.0,0.0,3,0
424,817245bcc3badd82bbd222e0366951a6,5580.5,29,45,192.43103448275863,3.980769230769231,0.0,27,0
2809,f410c8873029fcc3809b9df6d0b28914,289.8,2,2,144.9,5.0,0.0,2,0
2094,2c54051840f19eca309a5423cf22df36,23.7,2,2,11.85,4.5,0.0,2,0
2438,02c988090b766852e088c69d7fb3b551,1618.65,13,17,124.51153846153846,4.583333333333333,0.0,13,0
2758,8ab42aa58097fd4668d60cc648225d5f,2616.75,20,26,130.8375,4.2,0.0,22,0
2443,6a8b085f816a1f75f92dbac6eb545f8f,6018.97,127,135,47.39346456692913,4.204554455445544,0.0,125,0
670,0336182e1b3e92f029d5354832045fdf,29.8,1,2,29.8,2.0,0.0,2,0
1933,59b22a78efb79a4797979612b885db36,27184.5,125,133,217.476,3.976831683168317,0.0,125,0
309,4ef4c39cf3c24f326434cf0b2e48046a,891.0,8,9,111.375,3.375,0.0,8,0
1612,257e61d3251fb5efb9daadddbc2cf7ca,7729.0,12,12,644.0833333333334,4.7,0.0,12,0
1854,6061155addc1e54b4cfb51c1c2a32ad8,15633.4,28,33,558.3357142857143,4.7105263157894735,0.0,29,0
509,aafe36600ce604f205b86b5084d3d767,9251.4,129,131,71.71627906976744,4.393423423423424,0.0,124,0
1366,5a9c0859cb00fd8aa4db443837f0a700,208.0,2,2,104.0,4.5,0.0,2,0
2423,df56d7b40d437f88407c5f78b63bc328,2791.28,22,25,126.87636363636364,4.123529411764706,0.0,20,0
1067,e5bd51692380fd8cabb19b756b95e714,119.7,3,3,39.9,2.3333333333333335,0.3333333333333333,3,0
156,198c7ea11960a9844b544d9bcdca860c,1733.75,25,25,69.35,3.9047619047619047,0.0,21,0
1599,ce616e1913288884e7742faac9d981db,365.1,15,24,24.34,4.428571428571429,0.0,15,0
1408,6e386f64c84e482f0b9abf960797ee1b,12938.3,30,30,431.27666666666664,4.565217391304348,0.0,28,0
2463,5795aebfe331fbcd02a2c4b679fb7952,1280.0,6,6,213.33333333333334,4.1,0.0,5,0
2392,83b08de96980757220871b31bf6cffca,1304.17,5,7,260.834,4.0,0.0,5,0
475,4b98b0428fc1932cc2514ef9ce2505e6,327.63,2,2,163.815,2.0,0.0,2,0
641,c7dcd301ecfe5ab7f778ac172cf74be7,457.69,4,4,114.4225,2.0,0.0,4,0
2783,fb89df7f89fd1b8f03fa2acca1ba7364,2220.0,22,25,100.9090909090909,3.8,0.0,22,0
1475,eb72802c83dc7547529c9546d1a9b8ef,1063.92,8,8,132.99,4.625,0.0,8,0
2981,ae8bfdbf1c2a2a2dee92d799db0a31c6,339.92,8,8,42.49,4.214285714285714,0.0,8,0
888,0ffa40d54288e4f3499b8780dd0f144f,2162.8,33,35,65.53939393939395,4.462962962962963,0.0,33,0
282,980640c45d7a4635885491d077167e4d,1004.29,14,14,71.735,4.636363636363637,0.0,14,0
1235,5962468f885ea01a1b6a97a218797b0a,791.0,8,9,98.875,4.0,0.0,8,0
1604,2a61c271b1ac763450d846849783e922,1516.76,18,23,84.26444444444445,4.055555555555555,0.05555555555555555,18,0
502,820cc752a266cdc6c1a1e61dd4583330,2802.8,15,15,186.85333333333332,4.133333333333333,0.0,15,0
1872,1b8b75e227c9a9c100d0c210fb6176ce,1914.83,19,19,100.78052631578947,3.2777777777777777,0.05263157894736842,19,0
117,4ba52dfeba874da5b9ee7b17c7494f04,1463.0,11,11,133.0,4.363636363636363,0.0,11,0
2523,968268a686aa05d1f529fb07dff08130,4677.29,12,12,389.77416666666664,3.590909090909091,0.0,12,0
40,cecd97bc34ed8330bd4cd15713eda670,57.99,1,1,57.99,1.0,0.0,1,0
2394,cf1313c6e2c01c2f4b014f97db4bcd2b,315.7,5,5,63.14,5.0,0.0,5,0
257,730937bf88cb151eb2eb849f642fc213,2821.2,22,26,128.23636363636365,4.470588235294118,0.0,17,0
2434,f6122bc84774df1b372bdb3bb88ddb9f,4799.87,3,3,1599.9566666666667,3.6666666666666665,0.0,3,0
1122,7df1fc11cc5cbc518b39faa60cf5d67c,1037.6,5,5,207.52,4.2,0.0,5,0
1485,b05b432bf68945d4d9783f9e3ca29ee8,224.8,2,2,112.4,4.5,0.0,2,0
2657,59fb871bf6f4522a87ba567b42dafecf,21708.57,126,128,172.2902380952381,4.211145833333333,0.0,113,0
1166,ede2977fbaf3738583170735ca403f6c,289.9,1,1,289.9,5.0,0.0,1,0
1258,c731d18cea9bf687ffee82a241c25b11,3662.0,24,26,152.58333333333334,4.181818181818182,0.0,24,0
1637,43402bdf22aa2310e8f99e2f94f78628,649.95,4,5,162.4875,2.6666666666666665,0.0,4,0
2300,6bbcb8924baf70b7fe2fe2097e8cd407,2382.5,10,11,238.25,4.5,0.0,10,0
2984,95e03ca3d4146e4011985981aeb959b9,11009.96,175,193,62.914057142857146,4.026946564885496,0.0,168,0
2115,082e0bf4cb865a6533b1e8e498cc0255,2073.3,11,23,188.48181818181817,3.2727272727272725,0.0,18,0
914,4965a7002cca77301c82d3f91b82e1a9,8.49,1,1,8.49,5.0,0.0,1,0
1519,87f3e35268860433e13d577825aada95,161.7,3,3,53.9,1.0,0.3333333333333333,3,2
728,1d1bbb8ac1581824986f582583fff01d,166.88,4,4,41.72,3.5,0.0,4,0
2993,b90e891671cffd9557f33a97dc523645,4449.0,34,39,130.85294117647058,4.3125,0.0,34,0
1150,f9a02f1922d1de564392e656d82b3fda,125.9,1,1,125.9,4.0,0.0,1,0
2547,527801b552d0077ffd170872eb49683b,17942.8,90,92,199.36444444444444,4.470128205128205,0.0,89,0
2992,fa40cc5b934574b62717c68f3d678b6d,16055.87,307,340,52.29925081433225,4.437556561085973,0.003257328990228013,309,3
1119,09bad886111255c5b5030314fc7f1a4a,487.5,5,5,97.5,5.0,0.0,5,0
506,8bb48dc19fccaa8613b6229bf7f452a2,4190.72,82,95,51.10634146341464,4.456376811594203,0.0,86,0
1501,01fd077212124329bac32490e8ef80d9,1208.0,31,39,38.96774193548387,4.166666666666667,0.0,28,0
331,7d456afc660226829370f3173d14520c,8338.25,56,91,148.89732142857142,4.348846153846154,0.0,68,0
1578,dd39ad39b5d3df33037e141c72497ba6,135.8,2,2,67.9,5.0,0.0,2,0
599,16bdc8cefd0e32a6f0824d296c5ad14a,41.76,1,1,41.76,5.0,0.0,1,0
913,5236605f4d4b0b3e4df85b850393fca0,265.3,5,5,53.06,4.8,0.0,5,0
2655,e9bc59e7b60fc3063eb2290deda4cced,34343.06,216,269,158.99564814814815,3.998791946308725,0.004629629629629629,184,3
1468,21d59342ba150175ca2aa4f8faddeca6,259.9,2,2,129.95,4.5,0.0,2,0
2291,8e8a7ce9f2f970dc00e2acf6f6e199f6,9101.0,65,66,140.01538461538462,3.980769230769231,0.0,60,0
2146,7008613ea464bad5cb9b83456e1e6a8f,7777.0,127,156,61.23622047244095,4.263125,0.0,122,0
2867,5e063e85d44b0f5c3e6ec3131103a57e,22.9,1,1,22.9,5.0,0.0,1,0
2071,2b5ed0c9139dae8883a200dfcb272ece,85.41,4,4,21.3525,4.166666666666667,0.0,3,0
1464,9bade61a92bed55a25d2b67b9f4ed739,117.68,2,3,58.84,3.0,0.0,2,0
1486,8bd0e3abda539b9479c4b44a691be1ec,596.55,7,13,85.22142857142858,1.4,0.0,7,0
1461,cc80e2f693fa6e2408f47ccf62413fc1,420.0,2,2,210.0,4.0,0.0,2,0
1525,271c58a1d139c45eaf3316107c6d3a3b,3897.52,29,29,134.39724137931034,3.9318181818181817,0.0,24,0
2735,9c3a1c416c765687bc79a04113269929,74.9,1,1,74.9,1.0,0.0,1,0
2821,06532f10282704ef4c69168b914b77be,10220.5,8,9,1277.5625,4.25,0.0,9,0
2765,da7039f29f90ce5b4846ffc0fcc93beb,1259.1,17,18,74.06470588235294,4.5,0.0,16,0
698,fa74b2f3287d296e9fbd2cc80f2d1cf1,2459.89,11,11,223.62636363636364,2.15,0.0,11,0
2814,29fe9f200d3fa0c668d2aa1ec7e08dfb,400.0,5,5,80.0,4.0,0.0,5,0
2910,2a50b7ee5aebecc6fd0ff9784a4747d6,199.8,1,2,199.8,1.0,0.0,1,0
466,880ce4951cf857ab1d9e0b75c1d856f4,178.9,1,1,178.9,5.0,0.0,1,0
2568,6f892e20a171e98efe17fdb971ff319b,6438.7,44,53,146.33409090909092,3.8683870967741933,0.0,36,0
2853,4867209cb29b56b92893d7bde3ce8012,150.0,1,1,150.0,4.0,0.0,1,0
201,870d0118f7a9d85960f29ad89d5d989a,3157.2,45,61,70.16,3.9546153846153844,0.0,49,0
2643,ad781527c93d00d89a11eecd9dcad7c1,6899.57,44,44,156.8084090909091,3.230769230769231,0.022727272727272728,41,0
1617,ff82e8873fba613f2261a9acc896fd84,124.6,4,4,31.15,3.5,0.0,4,0
2439,389e45560e33d2d0747f949dcddbc08e,39.0,1,1,39.0,5.0,0.0,1,0
2176,154bdf805377afea75a3bd158e9eab10,89.9,1,1,89.9,1.0,0.0,1,0
1201,aadfe0417e61315688b6bd7043361e25,289.9,1,1,289.9,4.0,0.0,1,0
2059,0ff83046c3fa22efee8ecf291888b191,768.9,10,11,76.89,4.8,0.0,10,0
2734,3a3e46d10f74d8a6ca76e2b538f106a0,334.9,3,6,111.63333333333334,3.3333333333333335,0.3333333333333333,3,0
1314,674207551483fec113276b67b0d871ff,119.9,1,1,119.9,5.0,0.0,1,0
1778,fedf2c1386e137f296b3bbf3b635e69d,131.74,2,5,65.87,3.5,0.0,2,0
1196,33fd411ed63a7c2f9005e3f065d9f85d,24.9,1,1,24.9,4.0,0.0,1,0
2265,f5403d3f50089112c4eed37928b7f622,190.8,2,2,95.4,1.0,0.0,2,0
446,1336efc61c316ddf92c899eb817f7cae,4837.31,74,85,65.36905405405406,4.0144927536231885,0.0,74,0
749,4170f6a9367e6b5d6401d03ce6d54569,568.78,4,5,142.195,4.0,0.0,4,0
86,7c1fea10b5b006671d608b1d7c446ec4,423.6,14,14,30.257142857142856,4.0,0.0,14,0
2307,14d7985702e72162bbf13b6beb74ab2b,3887.0,37,38,105.05405405405405,4.367647058823529,0.0,38,0
920,7ecef8194babfec876ca720714327841,990.5,7,8,141.5,4.285714285714286,0.0,7,0
2229,93b9a99027bd8bd6af682aff18dd19bf,1953.0,20,21,97.65,4.052631578947368,0.0,21,0
1843,cbd996ad3c1b7dc71fd0e5f5df9087e2,8411.04,165,196,50.976,4.175333333333334,0.0,159,0
1058,dd5450b022b2d00a2145a66331e1aef6,59.0,1,1,59.0,5.0,0.0,1,0
219,1976a05ecf2996d6ffb7b5430e635fe7,1796.2,8,9,224.525,3.875,0.0,8,0
2618,fadb07c842a2aef5d5a676b85f220e71,398.75,7,7,56.964285714285715,4.714285714285714,0.0,7,0
2524,657969cca82e884d272385ec0ef06edd,139.7,3,3,46.56666666666667,4.666666666666667,0.0,3,0
231,5a32c398a06c345440bf2a683b017ad3,79.8,2,2,39.9,3.0,0.5,2,2
1213,6e1862e15f33d9994bc25922a85e1efc,732.49,8,14,91.56125,4.428571428571429,0.0,8,0
873,4e6015589b781adaa5ce7f1892d06bb1,684.0,3,3,228.0,3.6666666666666665,0.0,3,0
1803,87d30a6a0cbf89356e49324971ab1d24,2134.13,17,17,125.5370588235294,4.3125,0.0,17,0
1505,f8f35af4634605e6693c17cc3ffff5a8,90.0,1,1,90.0,5.0,0.0,1,0
414,a0415d9b25ede3c4b1e477e9916ffc03,4044.1,10,10,404.41,3.9,0.0,10,0
1311,1f9ab4708f3056ede07124aad39a2554,13602.73,78,79,174.39397435897436,4.074324324324325,0.0,77,0
640,fedaedd3ca31d56ab33e92035e4b361c,39.9,1,1,39.9,4.0,0.0,1,0
1053,ce4755084bc097113867e6454f8f5e52,18.9,1,1,18.9,5.0,0.0,1,0
1452,4091f77d8c768fc3e81c20761471761d,1079.0,8,8,134.875,2.75,0.0,8,0
2917,e7df4cd29ab5abab70fb0783ddb53987,9608.7,23,24,417.7695652173913,4.285714285714286,0.0,24,0
2774,28c7d8743fbc8679f484868cc0fcaefb,201.5,3,3,67.16666666666667,5.0,0.0,3,0
735,5b664594895aefb418afaee6d40a9a23,1008.8,16,22,63.05,3.9,0.0,15,0
2672,fe87f472055fbcf1d7e691c00b1560dc,1085.8,6,6,180.96666666666667,4.5,0.0,4,0
1813,4de6e4ba574aa9dfdc824bc44dc47fdd,451.1,14,14,32.22142857142857,4.0,0.0,14,0
166,83645b1645cdee8953ee54c29ceed564,978.9,14,14,69.92142857142858,4.428571428571429,0.0,14,0
1846,972d0f9cf61b499a4812cf0bfa3ad3c4,8089.29,83,88,97.46132530120482,2.947142857142857,0.0,81,0
1648,c1d1ebb4745cc43cb6f05e9c8a705c9a,34.5,3,3,11.5,2.3333333333333335,0.6666666666666666,3,2
3072,3e35a8bb43569389d3cebef0ce820f69,55.8,1,2,55.8,5.0,0.0,1,0
2045,08ad4ac1388e4420ca531c3edfc46198,221.62,6,7,36.93666666666667,2.6,0.0,6,0
2529,e0a3c37054ade6478d923a6efc10f308,219.8,2,2,109.9,5.0,0.0,2,0
410,17ca9b9e9b9ef8fdb529001b49ebb50f,9754.83,116,129,84.09336206896552,4.058613861386139,0.0,116,0
3005,69b5eaa096c3f9d1e5c398c597f567d6,938.0,2,2,469.0,5.0,0.0,2,0
2211,240b9776d844d37535668549a396af32,13592.08,36,36,377.5577777777778,4.071,0.0,30,0
2189,1cd9e0cc1839d55516843def5600816d,825.0,5,5,165.0,5.0,0.0,4,0
2011,391bbd13b6452244774beff1824006ed,127.8,2,2,63.9,1.0,0.0,2,0
1381,430315b7bb4b6e4b3c978f9dfa9b0558,3118.4,20,21,155.92,4.15625,0.0,20,0
2044,ffc470761de7d0232558ba5e786e57b7,1649.01,28,31,58.893214285714286,4.4,0.0,29,0
381,84c945f15571830c1a91a33978e94009,51.98,2,2,25.99,4.5,0.0,2,0
597,800214c63934acd05d47e84214db8ba8,259.6,4,4,64.9,5.0,0.0,4,0
1291,3bb32fedaa74e4ad20f4ce067733bd31,103.7,2,3,51.85,4.5,0.0,2,0
193,612170e34b97004b3ba37eae81836b4c,23065.02,107,110,215.56093457943925,4.423191489361702,0.0,90,0
1012,20d53aad4fe5ee93a64f8839609d3586,51.9,2,2,25.95,2.5,0.0,2,0
1435,4d6fb82c629c7a5028bfd973c07b05e0,278.0,2,2,139.0,2.0,1.0,2,2
730,821fb029fc6e495ca4f08a35d51e53a5,19187.42,28,29,685.265,3.3461538461538463,0.03571428571428571,27,0
548,a353b1083c9863d756d9404695016d64,120.0,1,1,120.0,5.0,0.0,1,0
3045,57fe6232e67823593374a2281d7a8af8,178.68,8,8,22.335,4.714285714285714,0.0,8,0
1087,8fec2e460530482132c436cfb5439925,468.46,3,5,156.15333333333334,4.333333333333333,0.0,3,0
1769,bba3293d6f5d5af2f415e004e8b93ae3,11702.1,17,17,688.3588235294118,4.392857142857143,0.0,14,0
1457,9e6967d3cf386d284251784b18ccb485,517.67,9,11,57.51888888888889,3.888888888888889,0.0,9,0
47,db2956745b3a8e9f3785c99f34b5d25e,8599.0,47,48,182.95744680851064,3.75,0.0,44,0
709,d25aa0aaacb370e912f8cf6efeba38b3,2658.45,17,21,156.37941176470588,4.470588235294118,0.0,17,0
1635,2bf6a2c1e71bbd29a4ad64e6d3c3629f,50628.9,30,31,1687.63,4.155172413793103,0.0,31,0
1902,37be5a7c751166fbc5f8ccba4119e043,55350.55,272,281,203.49466911764705,4.351228070175439,0.0,174,3
886,66d5ae34537110d3affc56174dad2b2f,33.81,1,3,33.81,1.0,1.0,1,2
177,5659d77e8d90378e39b960ad5956f64e,182.48,2,2,91.24,2.5,0.0,2,0
2180,9e25199f6ef7e7c347120ff175652c3b,12.5,1,1,12.5,4.0,0.0,1,0
1105,a1474fd46fd3430168f7ec202da39408,2752.5,12,14,229.375,4.333333333333333,0.0,12,0
727,83d458c0d6d4f94295d63f091460bd60,89.9,1,1,89.9,5.0,0.0,1,0
2665,5f1dc28029d2c244352a68107ec2b542,2807.3,62,78,45.27903225806452,4.425535714285714,0.0,63,0
2430,b5dd7151a92ccaaa282cbe9681a05f44,85.0,1,1,85.0,5.0,0.0,1,0
2001,42b6488f5b8246d9141712abd4b1b693,247.99,2,2,123.995,4.0,0.0,2,0
1405,0dd184061fb0eaa7ca37932c68ab91c5,18446.92,161,193,114.57714285714286,4.0419230769230765,0.0,145,0
810,2fdde51ad3e12f297da656d4fbd5d0b5,6252.0,10,10,625.2,4.7,0.1,10,0
2856,1eade46fba20122dc4aefb379f8c636b,3635.37,58,75,62.67879310344828,4.418367346938775,0.0,58,0
2101,784ba75dd9d20200c4caed3d7a77141a,8295.13,21,24,395.00619047619045,3.857142857142857,0.047619047619047616,21,0
1231,bede56095ba33c42038fb85f707b8a42,3973.9,2,2,1986.95,4.5,0.0,2,0
2710,59de1d4c8c057c2a53acd4ca66531af2,135.0,1,1,135.0,5.0,0.0,1,0
1276,5b925e1d006e9476d738aa200751b73b,7748.5,63,63,122.9920634920635,4.546875,0.0,60,0
2849,38102b031c2a15e54623d711bfc753d3,457.0,9,11,50.77777777777778,3.5,0.0,9,0
110,d8cf3b6a2151949f930d0252b180ec42,623.7,6,19,103.95,3.5,0.0,6,0
1117,07e8e8fc5222bb358e6f259da3197074,51.8,2,2,25.9,4.0,0.0,2,0
2897,a9ae440659f48b7849df83e82734150b,285.0,1,1,285.0,5.0,0.0,1,0
1710,97e995629983723d11830a829bc2b246,499.5,5,5,99.9,4.8,0.0,5,0
145,6338ea67c41078a46ad99cc009654956,2286.09,37,44,61.78621621621622,4.6,0.0,38,0
557,282c7480173bb9c01dd41cc739fec010,4274.2,5,8,854.84,3.6666666666666665,0.0,7,0
485,557f22c76691849db52d2abccf0015d0,865.86,13,14,66.60461538461539,3.1363636363636362,0.07692307692307693,12,0
1439,bc2ac6b95e1accce9858528ee566c17e,2045.0,18,22,113.61111111111111,4.555555555555555,0.0,21,0
2552,537eb890efff034a88679788b647c564,4679.7,160,173,29.248125,4.214661016949153,0.0,157,0
1388,0d85bbda9889ce1f7e63778d24f346eb,4845.2,51,58,95.00392156862745,4.186046511627907,0.0,48,0
1081,5075aaa8404020ae6aa8bf4792099b41,1822.8,13,23,140.2153846153846,3.5833333333333335,0.07692307692307693,13,0
2976,933446e9a59dece7ae9175103820ca8f,381.39,2,3,190.695,3.0,0.0,2,0
1315,e76ecc7e9a1a1e3c6df9d2a8261c423d,20.0,1,1,20.0,5.0,0.0,1,0
2763,10089e9f2fd0c668a8fd4e52e1698888,1139.9,3,3,379.96666666666664,4.333333333333333,0.0,3,0
1102,d558ebe531605a1285ab2b1bc3256dfb,709.0,3,3,236.33333333333334,4.666666666666667,0.0,3,0
2915,0f519b0d2e5eb2227c93dd25038bfc01,79.9,1,1,79.9,5.0,0.0,1,0
2106,76833248bbc0e65a0293ec62023e4396,2399.98,2,2,1199.99,5.0,0.0,2,0
2687,ad75519a07f039025e83795a4418470f,302.1,3,9,100.7,3.6666666666666665,0.0,3,0
1453,8b2492b7ff4468839593fafeed55bad9,3660.08,29,45,126.20965517241379,4.172413793103448,0.0,29,0
1198,4ddeb3e828550cddc8d45c8bc36ab2d1,152.0,1,1,152.0,5.0,0.0,1,0
2818,52092ddbd3a58c450a4459bf051b2287,351.7,6,6,58.61666666666667,4.333333333333333,0.0,6,0
341,f682e0f848abafc6f41e0d4e868c66ef,269.98,2,2,134.99,3.5,0.0,2,0
2017,1e9d5a33694bddb76316fd1f54734d20,318.0,2,2,159.0,4.5,0.0,2,0
1506,f615fe7efbef0f4f08fd3086bc7a3e60,2359.27,23,24,102.57695652173913,4.25,0.043478260869565216,23,0
2747,2646baaf662d4d92ac48f047e35db92d,1263.05,15,18,84.20333333333333,4.428571428571429,0.0,15,0
2241,b33aaadd1a8891d2dfef0c4c3bdf0371,1504.0,16,17,94.0,3.9375,0.0,16,0
170,89f69225956f951295ca4c7fb1266553,1041.3,11,12,94.66363636363636,4.2727272727272725,0.0,11,0
1195,b76a1f8356322f12529c37b67d5c96c2,298.5,5,5,59.7,4.8,0.0,5,0
2361,ca3bd7cd9f149df75950150d010fe4a2,9731.85,71,138,137.06830985915494,3.9714285714285715,0.014084507042253521,78,0
712,1dd33b8119b3cb1056ed5dc88cd0aaf4,1513.0,8,8,189.125,3.75,0.0,8,0
192,b19c48688808720822399ffa9f2dbe2f,959.99,1,1,959.99,5.0,0.0,1,0
1174,6c7d50c24b3ccd2fd83b44d8bb34e073,8699.34,114,128,76.31,4.336781609195402,0.008771929824561403,106,0
1696,cc419e0650a3c5ba77189a1882b7556a,104288.42,1706,1775,61.13037514654162,4.131946169772257,0.005275498241500586,1363,1
513,5b85809efd0d0e4dea1a9544e1280ed9,1804.6,12,14,150.38333333333333,4.25,0.0,12,0
1740,b026643914f651e8371425e5b8a1e780,27.9,1,1,27.9,5.0,0.0,1,0
101,3da38366e7bd9baf6369071f782ecdf0,59.47,1,1,59.47,1.0,0.0,1,0
473,d624126b9206f595fb3fbb6ba03b28a8,7198.8,23,28,312.9913043478261,4.318181818181818,0.0,23,0
2170,2dcf93836ae3ce0d7c93e2f10876467a,1443.8,9,12,160.42222222222222,4.125,0.0,10,0
1824,88ef59b51bdaa941d10a853429f2b6ce,252.9,2,2,126.45,2.0,0.0,2,0
1575,1d4587203296c8f4ad134dc286fa6db0,2323.3,42,43,55.31666666666667,4.254722222222222,0.0,43,0
415,b080809eaacb49e5ca07290981472431,424.0,11,11,38.54545454545455,4.818181818181818,0.0,11,0
2415,a21c11ec5c3f03e7cc9f9203bff9e1c6,385.0,3,4,128.33333333333334,3.6666666666666665,0.0,3,0
2131,3d68c634a99a1ba46dbca3967a69c623,594.0,2,2,297.0,5.0,0.0,2,0
1835,7f152321c60a266edc53af1925ef96c1,3919.8,20,20,195.99,3.8,0.0,20,0
1376,00d8b143d12632bad99c0ad66ad52825,86.0,1,1,86.0,5.0,0.0,1,0
1365,b98b715fe9e276204e2a3464f48cd796,450.58,6,6,75.09666666666666,3.3333333333333335,0.3333333333333333,6,0
1897,78ba5933c21686d1c2f64669c8c459e7,191.8,2,2,95.9,4.25,0.0,2,0
2985,4cc4fd4fdd406a85bbdc1f824b731bd7,539.98,1,2,539.98,5.0,0.0,1,0
689,3985a3c45be355a4c57fde108bfabd1c,344.2,7,8,49.17142857142857,4.0,0.0,8,0
2272,df91910b6a03bb2e3358fa6a35e32f6f,2312.1,14,14,165.15,4.357142857142857,0.0,14,0
522,fe2032dab1a61af8794248c8196565c9,65959.61,294,306,224.35241496598638,4.4274,0.0,281,3
1806,3df020b72d3d44b3af9d110fa3940b65,5039.9,55,101,91.63454545454546,4.09795918367347,0.0,54,0
